order_id,quantity,item_name,choice_description,item_price
1618,1,Canned Soft Drink,Diet Coke,1.25
1619,1,Barbacoa Bowl,"Tomatillo Green Chili Salsa, Fajita Vegetables, Rice, Black Beans, Pinto Beans, Guacamole",11.75
1620,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Pinto Beans, Cheese, Lettuce",8.75
1621,1,Steak Bowl,"Roasted Chili Corn Salsa (Medium), Rice, Black Beans, Fajita Veggies",8.99
1622,1,Steak Soft Tacos,"Fresh Tomato Salsa (Mild), Cheese, Lettuce",9.25
1623,1,Steak Bowl,"Fresh Tomato Salsa (Mild) (Mild), Sour Cream, Lettuce, Cheese, Black Beans, Rice",8.99
1624,1,Barbacoa Bowl,"Rice, Cheese",8.69
1625,1,Chicken Bowl,"Roasted Chili Corn Salsa, Rice, Black Beans, Guacamole, Lettuce",11.25
1626,1,Chicken Bowl,"Roasted Chili Corn Salsa, Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce",8.75
1627,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",11.25
1628,1,Chicken Burrito,"Lettuce, Rice, Fajita Veggies",8.19
1629,1,Bottled Water,no choice,1.09
1630,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Pinto Beans, Cheese, Sour Cream, Lettuce",8.75
1631,1,Chicken Bowl,"Roasted Chili Corn Salsa (Medium), Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream",8.49
1632,1,Chicken Bowl,"Fresh Tomato Salsa (Mild) (Mild), Black Beans, Rice, Sour Cream, Guacamole",10.98
1633,1,Chicken Salad Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",11.25
1634,2,Steak Bowl,"Fresh Tomato Salsa (Mild), Rice, Pinto Beans, Cheese, Sour Cream, Lettuce",18.5
1635,1,Veggie Burrito,"Fresh Tomato Salsa (Mild) (Mild), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Black Beans, Rice, Fajita Veggies, Lettuce",8.49
1636,1,Chicken Salad Bowl,"Fresh Tomato Salsa (Mild), Rice, Guacamole",11.25
1637,1,Chicken Bowl,"Fresh Tomato Salsa (Mild) (Mild), Roasted Chili Corn Salsa (Medium), Black Beans, Rice, Cheese, Sour Cream, Lettuce",8.49
1638,1,Steak Burrito,"Tomatillo-Red Chili Salsa (Hot), Black Beans, Rice, Cheese, Lettuce",8.99
1639,1,Steak Burrito,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Sour Cream, Guacamole",11.75
1640,2,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Sour Cream",17.5
1641,1,Steak Burrito,"Roasted Chili Corn Salsa, Rice, Black Beans, Cheese, Sour Cream, Lettuce",9.25
1642,1,Chicken Bowl,"Roasted Chili Corn Salsa, Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce",8.75
1643,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Cheese, Sour Cream",8.75
1644,1,Canned Soft Drink,Lemonade,1.25
1645,1,Canned Soft Drink,Coke,1.25
1646,1,Veggie Salad Bowl,"Tomatillo-Red Chili Salsa (Hot), Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce",11.25
1647,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce",11.25
1648,1,Steak Burrito,"Tomatillo-Red Chili Salsa (Hot), Rice, Pinto Beans, Cheese, Lettuce",9.25
1649,1,Steak Burrito,"Tomatillo Green Chili Salsa, Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce",9.25
1650,1,Chicken Soft Tacos,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Cheese, Sour Cream",8.75
1651,1,Chicken Bowl,"Tomatillo-Red Chili Salsa (Hot), Rice, Cheese, Lettuce",8.75
1652,1,Chicken Bowl,"Tomatillo Green Chili Salsa, Rice, Pinto Beans, Sour Cream, Lettuce",8.75
1653,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Lettuce",8.75
1654,1,Steak Soft Tacos,Fresh Tomato Salsa (Mild),9.25
1655,1,Chips and Guacamole,no choice,4.45
1656,1,Steak Burrito,"Fresh Tomato Salsa (Mild), Rice, Pinto Beans, Cheese, Sour Cream, Guacamole",11.75
1657,1,Barbacoa Bowl,"Tomatillo-Red Chili Salsa (Hot), Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce",11.75
1658,1,Steak Bowl,"Roasted Chili Corn Salsa, Rice, Pinto Beans",9.25
1659,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",11.25
1660,2,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice",17.5
1661,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Guacamole, Sour Cream, Cheese, Rice, Fajita Vegetables",11.25
1662,1,Canned Soft Drink,Sprite,1.25
1663,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",11.25
1664,1,Chips,no choice,2.15
1665,1,Canned Soft Drink,Diet Coke,1.25
1666,1,Chicken Bowl,"Tomatillo-Red Chili Salsa (Hot), Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Lettuce",8.75
1667,1,Chicken Burrito,"Tomatillo-Red Chili Salsa (Hot), Fajita Vegetables, Rice, Black Beans, Sour Cream, Guacamole",11.25
1668,1,Veggie Bowl,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Sour Cream, Lettuce",8.75
1669,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice",8.75
1670,1,Steak Soft Tacos,"Roasted Chili Corn Salsa, Rice, Cheese, Sour Cream, Lettuce",9.25
1671,1,Chicken Bowl,"Tomatillo-Red Chili Salsa (Hot), Rice, Black Beans, Cheese, Sour Cream, Lettuce",8.75
1672,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Cheese, Sour Cream, Guacamole",11.25
1673,1,Bottled Water,no choice,1.5
1674,1,Chicken Bowl,"Tomatillo Green Chili Salsa, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",11.25
1675,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Pinto Beans, Cheese, Sour Cream",8.75
1676,1,Steak Burrito,"Fresh Tomato Salsa (Mild), Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese",9.25
1677,1,Veggie Salad Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Black Beans, Guacamole",11.25
1678,1,Chicken Bowl,"Tomatillo-Red Chili Salsa (Hot), Rice, Black Beans, Cheese, Sour Cream, Lettuce",8.75
1679,1,Chicken Salad Bowl,"Roasted Chili Corn Salsa, Black Beans, Cheese, Lettuce",8.75
1680,1,Steak Bowl,"Fresh Tomato Salsa (Mild), Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",11.75
1681,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Pinto Beans, Cheese, Guacamole, Lettuce",11.25
1682,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice",8.75
1683,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Lettuce",8.75
1684,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Cheese, Lettuce",8.75
1685,1,Chicken Bowl,"Tomatillo Green Chili Salsa, Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce",8.75
1686,1,Chicken Salad Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",11.25
1687,1,Bottled Water,no choice,1.5
1688,1,Steak Bowl,"Tomatillo Green Chili Salsa, Rice, Pinto Beans, Cheese, Guacamole",11.75
1689,1,Steak Soft Tacos,"Fresh Tomato Salsa (Mild), Cheese, Lettuce",9.25
1690,2,Steak Bowl,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese",18.5
1691,1,Chicken Bowl,White Rice,8.5
1692,1,Chicken Salad Bowl,"Tomatillo Green Chili Salsa, Black Beans, Sour Cream, Cheese, Guacamole",11.25
1693,1,Steak Salad Bowl,"Roasted Chili Corn Salsa, Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce",9.39
1694,1,Chicken Bowl,"Tomatillo-Red Chili Salsa (Hot), Rice, Black Beans, Cheese, Sour Cream, Lettuce",8.75
1695,1,Steak Burrito,"Tomatillo-Red Chili Salsa (Hot), Rice, Fajita Vegetables, Cheese, Lettuce, Guacamole",11.75
1696,1,Carnitas Burrito,"Fresh Tomato Salsa (Mild), Rice, Pinto Beans, Cheese, Sour Cream",9.25
1697,1,Steak Bowl,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Sour Cream, Lettuce",9.25
1698,1,Chicken Bowl,"Tomatillo Green Chili Salsa, Rice, Pinto Beans, Sour Cream, Lettuce",8.75
1699,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Sour Cream, Lettuce",8.75
1700,1,Veggie Salad Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Guacamole",11.25
1701,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Guacamole, Lettuce",11.25
1702,1,Steak Bowl,"Rice, Tomatillo-Red Chili Salsa (Hot)",8.99
1703,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Cheese, Sour Cream, Lettuce",8.75
1704,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Pinto Beans, Rice, Lettuce, Cheese",8.75
1705,1,Chicken Burrito,"Roasted Chili Corn Salsa, Rice, Cheese, Sour Cream, Lettuce",8.75
1706,1,Veggie Burrito,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole",11.25
1707,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Cheese, Sour Cream, Lettuce",8.75
1708,1,Veggie Bowl,"Tomatillo-Red Chili Salsa (Hot), Rice, Black Beans, Sour Cream, Guacamole, Lettuce",11.25
1709,1,Canned Soft Drink,Diet Coke,1.25
1710,1,Barbacoa Burrito,"Tomatillo-Red Chili Salsa (Hot), Rice, Cheese, Guacamole",11.75
1711,1,Chicken Soft Tacos,"Fresh Tomato Salsa (Mild), Rice, Cheese, Sour Cream",8.75
1712,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Black Beans, Sour Cream, Lettuce",8.75
1713,1,Chicken Bowl,"Roasted Chili Corn Salsa, Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole",11.25
1714,1,Chicken Burrito,"Roasted Chili Corn Salsa, Rice, Pinto Beans, Cheese, Sour Cream",8.75
1715,1,Steak Burrito,"Fresh Tomato Salsa (Mild), Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce",11.75
1716,1,Chips and Guacamole,no choice,4.45
1717,1,Steak Bowl,"Fresh Tomato Salsa (Mild), Rice, Cheese, Lettuce",9.25
1718,2,Steak Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole",23.5
1719,2,Steak Burrito,"Tomatillo-Red Chili Salsa (Hot), Rice, Black Beans, Cheese, Lettuce, Sour Cream",18.5
1720,1,Steak Salad Bowl,"Roasted Chili Corn Salsa, Fajita Vegetables, Rice, Black Beans, Guacamole",11.89
1721,1,Veggie Bowl,"Roasted Chili Corn Salsa, Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce",8.75
1722,1,Steak Burrito,"Tomatillo Green Chili Salsa, Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce",9.25
1723,1,Veggie Burrito,"Roasted Chili Corn Salsa, Fajita Vegetables, Rice, Black Beans, Sour Cream, Guacamole, Lettuce",11.25
1724,1,Chicken Burrito,"Tomatillo Green Chili Salsa, Rice, Black Beans, Cheese, Guacamole",11.25
1725,1,Chicken Bowl,"Tomatillo-Red Chili Salsa (Hot), Rice, Black Beans, Cheese, Guacamole",11.25
1726,1,Steak Burrito,"Tomatillo-Red Chili Salsa (Hot), Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",11.75
1727,1,Steak Burrito,"Roasted Chili Corn Salsa, Fajita Vegetables, Rice, Black Beans, Cheese",9.25
1728,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Guacamole, Lettuce",11.25
1729,1,Steak Burrito,"Fresh Tomato Salsa (Mild), Rice, Pinto Beans, Cheese, Sour Cream",9.25
1730,1,Chicken Salad Bowl,"Tomatillo-Red Chili Salsa (Hot), Rice, Cheese",8.75
1731,1,Chicken Salad Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",11.25
1732,1,Chicken Bowl,"Tomatillo-Red Chili Salsa (Hot), Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream",8.75
1733,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Guacamole, Lettuce",11.25
1734,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Lettuce",8.75
1735,1,Canned Soft Drink,Coke,1.25
1736,1,Barbacoa Burrito,"Tomatillo-Red Chili Salsa (Hot), Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",11.75
1737,1,Chicken Salad Bowl,"Fresh Tomato Salsa (Mild), Rice, Guacamole",11.25
1738,1,Chicken Salad Bowl,"Tomatillo-Red Chili Salsa (Hot), Rice, Fajita Vegetables, Black Beans, Cheese, Lettuce",8.75
1739,1,Barbacoa Burrito,"Roasted Chili Corn Salsa, Fajita Vegetables, Rice, Sour Cream, Guacamole",11.75
1740,1,Chips and Guacamole,no choice,4.45
1741,1,6 Pack Soft Drink,Coke,6.49
1742,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Pinto Beans, Rice, Cheese, Lettuce, Guacamole, Sour Cream, Fajita Vegetables",11.25
1743,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce",8.75
1744,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Guacamole, Lettuce",11.25
1745,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Cheese, Sour Cream, Lettuce",8.75
1746,1,Chicken Burrito,"Roasted Chili Corn Salsa, Rice, Black Beans, Cheese, Sour Cream, Lettuce",8.75
1747,1,Chicken Bowl,"Tomatillo Green Chili Salsa, Fajita Vegetables, Black Beans, Sour Cream, Lettuce",8.75
1748,1,Barbacoa Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce",11.75
1749,1,Chips and Guacamole,no choice,4.45
1750,1,Carnitas Burrito,"Roasted Chili Corn Salsa, Rice, Pinto Beans, Guacamole, Lettuce",11.75
1751,1,Chicken Salad Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole",11.25
1752,1,Steak Salad Bowl,"Fresh Tomato Salsa (Mild), Black Beans, Pinto Beans, Cheese",9.39
1753,1,Canned Soft Drink,Coke,1.25
1754,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Black Beans, Rice, Sour Cream, Cheese, Guacamole, Lettuce",11.25
1755,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Pinto Beans, Cheese",8.75
1756,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole",11.25
1757,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Pinto Beans, Cheese, Sour Cream, Lettuce",8.75
1758,1,Chips and Guacamole,no choice,4.45
1759,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese",8.75
1760,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce",11.25
1761,1,Chicken Bowl,"Tomatillo Green Chili Salsa, Rice, Pinto Beans, Sour Cream, Lettuce",8.75
1762,1,Steak Burrito,"Roasted Chili Corn Salsa, Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream",9.25
1763,1,Chips and Guacamole,no choice,4.45
1764,2,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole",22.5
1765,1,Carnitas Bowl,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Guacamole, Lettuce",11.75
1766,1,Steak Burrito,"Fresh Tomato Salsa (Mild), Rice, Pinto Beans, Cheese, Sour Cream",9.25
1767,2,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Pinto Beans, Cheese, Lettuce",17.5
1768,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Sour Cream, Lettuce",8.75
1769,1,Chicken Salad Bowl,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Sour Cream, Lettuce",8.75
1770,1,Barbacoa Bowl,"Tomatillo Green Chili Salsa, Rice, Cheese, Guacamole, Lettuce",11.75
1771,1,Chicken Bowl,"Tomatillo Green Chili Salsa, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce",8.75
1772,1,Steak Burrito,"Tomatillo-Red Chili Salsa (Hot), Rice, Fajita Vegetables, Cheese, Lettuce, Guacamole",11.75
1773,1,Chips and Guacamole,no choice,4.45
1774,1,Carnitas Crispy Tacos,"Fresh Tomato Salsa (Mild), Pinto Beans, Sour Cream, Cheese, Lettuce",9.25
1775,1,Veggie Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Black Beans, Cheese, Guacamole, Lettuce",11.25
1776,1,Chips,no choice,2.15
1777,1,Chips and Guacamole,no choice,4.45
1778,1,Chicken Burrito,"Tomatillo-Red Chili Salsa (Hot), Rice, Cheese",8.75
1779,1,Canned Soft Drink,Diet Coke,1.25
1780,1,Chicken Salad Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",11.25
1781,1,Bottled Water,no choice,1.5
1782,1,Veggie Burrito,"Roasted Chili Corn Salsa, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",11.25
1783,1,Steak Burrito,"Tomatillo Green Chili Salsa, Rice, Fajita Vegetables, Sour Cream, Cheese, Lettuce",9.25
1784,1,Carnitas Bowl,"Fresh Tomato Salsa (Mild), Rice, Cheese, Sour Cream, Guacamole, Lettuce",11.75
1785,1,Bottled Water,no choice,1.5
1786,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice",8.75
1787,1,Chicken Burrito,"Tomatillo Green Chili Salsa, Rice, Black Beans, Cheese, Sour Cream, Lettuce",8.75
1788,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Pinto Beans, Sour Cream, Cheese, Lettuce, Guacamole",11.25
1789,1,Chicken Bowl,"Tomatillo Green Chili Salsa, Fajita Vegetables, Rice, Sour Cream, Guacamole",11.25
1790,1,Canned Soft Drink,Sprite,1.25
1791,1,Carnitas Bowl,"Fresh Tomato Salsa (Mild), Rice, Sour Cream, Guacamole, Lettuce",11.75
1792,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Cheese, Sour Cream, Guacamole",11.25
1793,1,Steak Burrito,Brown Rice,8.99
1794,1,Chicken Bowl,"Roasted Chili Corn Salsa, Rice, Fajita Vegetables, Cheese, Lettuce",8.75
1795,1,Chicken Soft Tacos,"Fresh Tomato Salsa (Mild), Rice, Cheese, Sour Cream",8.75
1796,1,Bottled Water,no choice,1.5
1797,1,Veggie Burrito,"Fresh Tomato Salsa (Mild), Rice, Pinto Beans, Cheese",8.75
1798,1,Chicken Burrito,"Roasted Chili Corn Salsa, Guacamole, Lettuce, Rice, Fajita Vegetables, Sour Cream",11.25
1799,1,Chicken Burrito,"Roasted Chili Corn Salsa, Rice, Black Beans, Cheese",8.75
1800,1,6 Pack Soft Drink,Diet Coke,6.49
1801,1,Chicken Burrito,"Roasted Chili Corn Salsa, Fajita Vegetables, Rice, Cheese, Lettuce",8.75
1802,1,Chicken Bowl,"Roasted Chili Corn Salsa, Rice, Black Beans, Cheese, Sour Cream, Lettuce",8.75
1803,1,Chips and Guacamole,no choice,4.45
1804,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Sour Cream",8.75
1805,1,Chicken Bowl,"Tomatillo Green Chili Salsa, Fajita Vegetables, Rice, Pinto Beans, Cheese, Guacamole, Lettuce",11.25
1806,1,Bottled Water,no choice,1.5
1807,1,Steak Burrito,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese",9.25
1808,1,Chips and Guacamole,no choice,4.45
1809,1,Chicken Soft Tacos,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Cheese, Sour Cream",8.75
1810,1,Chicken Bowl,"Roasted Chili Corn Salsa, Black Beans, Sour Cream, Cheese, Guacamole",11.25
1811,1,Chicken Bowl,"Roasted Chili Corn Salsa, Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce",8.75
1812,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Sour Cream, Lettuce",8.75
1813,2,Chicken Salad Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Pinto Beans, Lettuce",17.5
1814,1,Carnitas Bowl,"Roasted Chili Corn Salsa, Fajita Vegetables, Rice, Cheese, Sour Cream",9.25
1815,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Pinto Beans, Cheese, Guacamole, Lettuce",11.25
1816,1,Chicken Burrito,"Roasted Chili Corn Salsa, Pinto Beans, Cheese, Sour Cream",8.75
1817,1,Bottled Water,no choice,1.5
1818,1,Steak Salad Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Lettuce",9.39
1819,1,Chicken Bowl,"Roasted Chili Corn Salsa, Rice, Cheese, Lettuce",8.75
1820,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Cheese, Sour Cream, Guacamole",11.25
1821,1,Carnitas Burrito,"Tomatillo Green Chili Salsa, Rice, Pinto Beans, Sour Cream",9.25
1822,1,Chicken Salad Bowl,"Fresh Tomato Salsa (Mild), Black Beans, Cheese, Guacamole",11.25
1823,1,Chicken Bowl,"Tomatillo Green Chili Salsa, Rice, Black Beans, Sour Cream, Lettuce",8.75
1824,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",11.25
1825,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole",11.25
1826,1,Chicken Bowl,"Tomatillo Green Chili Salsa, Rice, Black Beans",8.75
1827,1,Chicken Bowl,"Roasted Chili Corn Salsa, Cheese, Lettuce",8.75
1828,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Sour Cream",8.75
1829,1,Steak Burrito,"Tomatillo Green Chili Salsa, Rice, Cheese, Sour Cream, Guacamole",11.75
1830,1,Steak Burrito,"Fresh Tomato Salsa (Mild), Rice, Sour Cream, Cheese, Lettuce, Guacamole",11.75
1831,1,Carnitas Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce",9.25
1832,1,Chicken Soft Tacos,"Fresh Tomato Salsa (Mild), Rice, Cheese, Sour Cream",8.75
1833,1,Steak Burrito,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole",11.75
1834,1,Chicken Salad Bowl,"Fresh Tomato Salsa (Mild), Fajita Vegetables, Pinto Beans, Guacamole, Lettuce",11.25
